Employee Code,First Name,Middle Name,Last Name,Date of Birth,Gender,Email Address,Phone Number,Emergency Contact,Address,Highest Degree,Field of Study,Relation With Employee,Relation Contact,Date of Join,Job Title,Department,Employment Type,Monthly Salary,Annual CTC,Pay Grade,Bonus,Benefits,Total Benefit Cost,Budget Allocation,Final Payout,Employee Satisfaction,Engagement Score,Performance
E10074,Miraan,Rhea,Goswami,1983-03-17,Female,miraan.goswami@gmail.com,9657982682,9432859166,"H.No. 99
Chaudhry Circle, Chennai, Gujarat, 373912, India",Master's,Computer Science,Sister,9933682453,2021-08-12,DevOps Engineer,Engineering,Part-time,46579.45,558953.3999999999,D,46579.45,Remote Work,2000,600000,607532.8499999999,2.59,3.88,3.19
E10075,Devansh,Ojas,Chaudhry,1972-04-09,Female,devansh.chaudhry@gmail.com,9567911902,9237280620,"82/635, Gulati Ganj, Silchar, Meghalaya, 290717, India",Bachelor's,Finance,Brother,9438815055,2024-04-13,Controller,Finance,Intern,18398.95,220787.40000000002,D,18398.95,"Travel Allowance, Education Assistance",13000,240000,252186.35000000003,1.36,4.29,2.81
E10076,Shaan,Neelofar,Issac,1991-05-11,Female,shaan.issac@gmail.com,9455064015,9208463376,"838
Sehgal Street, Gwalior, Nagaland, 994721, India",PhD,Engineering,Mother,9017233434,2021-12-31,DevOps Engineer,Engineering,Full-time,94702.67,1136432.04,B,94702.67,"Retirement Plan, Travel Allowance, Paid Time Off, Education Assistance, Stock Options",43000,1200000,1274134.71,2.69,3.43,3.4
E10077,Nitya,Devansh,Bains,1983-04-19,Female,nitya.bains@gmail.com,9372935181,9220638000,"168
Anne Street, Chittoor, Maharashtra, 464926, India",PhD,Finance,Aunty,9518476539,2024-06-14,Financial Analyst,Finance,Intern,15285.59,183427.08000000002,D,15285.59,"Education Assistance, Travel Allowance",13000,216000,211712.67,4.57,4.36,2.01
E10078,Badal,Shaan,Rastogi,1969-08-21,Female,badal.rastogi@gmail.com,9825620386,9972489247,"582, Swaminathan Road, Faridabad, Maharashtra, 225951, India",PhD,Business Administration,Uncle,9901887266,2024-04-23,HR Specialist,HR,Intern,11327.19,135926.28,D,11327.19,Travel Allowance,6000,180000,153253.47,4.15,3.12,3.14
E10079,Eshani,Zara,Gole,1995-12-10,Female,eshani.gole@gmail.com,9537278375,9218125361,"51/432, Borra Chowk, Sasaram, Assam, 192689, India",Master's,Sales,Uncle,9487418288,2023-01-12,Sales Manager,Sales,Full-time,139418.99,1673027.88,A,139418.99,"Free Meals, Health Insurance",14000,1800000,1826446.8699999999,2.54,4.09,4.1
E10080,Samaira,Kavya,Walia,1984-06-25,Female,samaira.walia@gmail.com,9775346073,9537492932,"19, Korpal Street, Siwan, Manipur, 468606, India",PhD,Business Administration,Uncle,9470743497,2024-02-20,HR Manager,HR,Contract,80685.11,968221.3200000001,B,80685.11,Health Insurance,12000,1080000,1060906.4300000002,1.24,3.4,4.22
E10081,Prerak,Nitya,Gopal,1998-12-23,Female,prerak.gopal@gmail.com,9828432217,9484145041,"86/41
Kothari Road, Delhi, Arunachal Pradesh, 819664, India",PhD,Finance,Sister,9004440372,2023-03-18,Controller,Finance,Contract,69393.65,832723.7999999999,C,69393.65,"Travel Allowance, Health Insurance, Remote Work",20000,900000,922117.45,2.22,4.72,3.53
E10082,Riaan,Rhea,Chatterjee,1992-06-04,Female,riaan.chatterjee@gmail.com,9116856228,9302877385,"36/628
Bedi Chowk, Patiala, Nagaland, 993154, India",Bachelor's,Computer Science,Father,9941894690,2024-03-15,DevOps Engineer,Engineering,Intern,19185.07,230220.84,D,19185.07,"Travel Allowance, Education Assistance",13000,240000,262405.91000000003,4.07,1.23,3.55
E10083,Divit,Indranil,Bansal,1996-02-24,Female,divit.bansal@gmail.com,9106311918,9703543360,"20, Desai Road, Motihari, Haryana, 209606, India",PhD,Engineering,Father,9856102823,2017-10-01,QA Engineer,Engineering,Part-time,31323.89,375886.68,D,31323.89,"Travel Allowance, Paid Time Off",11000,480000,418210.57,2.99,2.95,4.21
E10084,Badal,Jiya,Ramachandran,1986-08-10,Female,badal.ramachandran@gmail.com,9386921327,9681511280,"H.No. 02, Balay Ganj, Tadipatri, Assam, 337709, India",PhD,Computer Science,Mother,9718047288,2021-10-21,System Architect,Engineering,Part-time,55055.83,660669.96,C,55055.83,"Remote Work, Travel Allowance",8000,720000,723725.7899999999,4.77,3.68,2.01
E10085,Saira,Jiya,Ganesh,2005-04-16,Female,saira.ganesh@gmail.com,9498688343,9830101402,"27
Tak Zila, Machilipatnam, Uttar Pradesh, 736544, India",PhD,Finance,Sister,9319557206,2024-04-13,Accountant,Finance,Contract,34058.83,408705.96,D,34058.83,"Health Insurance, Travel Allowance, Remote Work",20000,480000,462764.79000000004,3.13,3.48,2.71
E10086,Kiaan,Lakshit,Chaudhary,1974-03-19,Female,kiaan.chaudhary@gmail.com,9622114948,9728664769,"30/251
Bedi Marg, Cuttack, Chhattisgarh, 057151, India",Master's,Business Administration,Father,9887207142,2017-11-27,HR Specialist,HR,Full-time,58468.4,701620.8,C,58468.4,"Stock Options, Retirement Plan, Education Assistance, Gym Membership, Remote Work, Free Meals",39000,720000,799089.2000000001,2.98,2.61,3.16
E10087,Hiran,Neysa,Dora,1982-11-08,Female,hiran.dora@gmail.com,9373495385,9497574216,"70/92, Sood Ganj, Vellore, Karnataka, 259473, India",Bachelor's,Finance,Uncle,9373722583,2020-03-23,Accountant,Finance,Part-time,22813.77,273765.24,D,22813.77,Paid Time Off,5000,360000,301579.01,2.63,4.64,4.75
E10088,Arhaan,Dhanush,Bora,1989-03-26,Female,arhaan.bora@gmail.com,9085577495,9846933811,"H.No. 735
Bansal Chowk, Mau, Maharashtra, 709330, India",PhD,Sales,Father,9435934372,2024-08-06,Sales Manager,Sales,Intern,21263.61,255163.32,D,21263.61,"Education Assistance, Travel Allowance",13000,264000,289426.93,3.16,3.41,3.47
E10089,Ira,Lavanya,Chhabra,1976-06-24,Female,ira.chhabra@gmail.com,9274363664,9507141794,"16/618, Rajan Ganj, Mangalore, Maharashtra, 555203, India",PhD,Business Administration,Father,9173491851,2021-09-16,HR Specialist,HR,Part-time,21181.48,254177.76,D,21181.48,Paid Time Off,5000,360000,280359.24,3.58,4.41,4.37
E10090,Damini,Dishani,Balakrishnan,1973-11-19,Female,damini.balakrishnan@gmail.com,9465336660,9695689314,"H.No. 650, Wagle Ganj, Nashik, Odisha, 661578, India",Master's,Business Administration,Uncle,9444625000,2015-01-18,HR Specialist,HR,Part-time,26325.09,315901.08,D,26325.09,"Remote Work, Travel Allowance",8000,360000,350226.17000000004,2.56,1.93,4.38
E10091,Rati,Myra,Kibe,1986-07-09,Male,rati.kibe@gmail.com,9292240620,9817003976,"75/99, Shenoy Ganj, Allahabad, Karnataka, 266908, India",Master's,Engineering,Sister,9889561407,2020-08-25,DevOps Engineer,Engineering,Part-time,42614.03,511368.36,D,42614.03,"Paid Time Off, Travel Allowance, Remote Work",13000,600000,566982.39,3.92,1.13,4.95
E10092,Vihaan,Hazel,Thaman,2004-09-27,Female,vihaan.thaman@gmail.com,9288531689,9280427673,"36/051
Kohli Path, Hapur, Gujarat, 443220, India",Master's,Engineering,Uncle,9680267191,2024-07-21,System Architect,Engineering,Contract,88632.87,1063594.44,B,88632.87,Remote Work,2000,1080000,1154227.31,3.73,3.64,2.3
E10093,Hrishita,Veer,Dewan,1999-07-12,Female,hrishita.dewan@gmail.com,9941649414,9812897512,"06/78, Kamdar Street, Aurangabad, Rajasthan, 490656, India",PhD,Finance,Mother,9677681504,2014-08-20,Financial Analyst,Finance,Part-time,38056.73,456680.76,D,38056.73,"Travel Allowance, Remote Work, Paid Time Off",13000,480000,507737.49,3.15,4.74,4.08
E10094,Nishith,Baiju,Ahluwalia,1989-02-26,Female,nishith.ahluwalia@gmail.com,9392337148,9205538226,"708, Loke Road, Siliguri, Manipur, 475132, India",Master's,Marketing,Aunty,9015864617,2023-08-01,Brand Manager,Marketing,Full-time,95644.43,1147733.16,B,95644.43,"Free Meals, Health Insurance, Education Assistance, Remote Work, Travel Allowance, Gym Membership",32000,1200000,1275377.5899999999,2.28,2.99,2.46
E10095,Shaan,Neysa,Lal,1989-02-24,Female,shaan.lal@gmail.com,9389987606,9083825727,"72/17, Dara, Gandhinagar, Haryana, 125081, India",PhD,Finance,Father,9724595288,2024-04-18,Finance Manager,Finance,Contract,83379.25,1000551.0,B,83379.25,Remote Work,2000,1080000,1085930.25,1.41,3.55,4.36
E10096,Ishaan,Sahil,Raj,1984-02-25,Female,ishaan.raj@gmail.com,9090320267,9713380414,"701
Goel Path, Panipat, Goa, 760212, India",Master's,Computer Science,Sister,9669124697,2023-06-12,System Architect,Engineering,Part-time,58188.77,698265.24,C,58188.77,"Paid Time Off, Remote Work, Travel Allowance",13000,720000,769454.01,3.57,2.67,4.02
E10097,Aarna,Ela,Chawla,1998-05-28,Female,aarna.chawla@gmail.com,9488388018,9257256991,"H.No. 484
Saxena Ganj, Gudivada, Kerala, 965775, India",Master's,Computer Science,Sister,9495778750,2024-04-04,Software Engineer,Engineering,Contract,64877.91,778534.92,C,64877.91,"Remote Work, Travel Allowance",8000,900000,851412.8300000001,4.64,2.77,4.29
E10098,Heer,Eva,Khatri,1968-09-12,Female,heer.khatri@gmail.com,9919862671,9976624612,"290
Chaudry Street, Vellore, Maharashtra, 758124, India",Master's,Engineering,Father,9400019201,2015-09-22,QA Engineer,Engineering,Part-time,33265.07,399180.83999999997,D,33265.07,Travel Allowance,6000,480000,438445.91,3.36,3.43,3.68
E10099,Gokul,Aaina,Das,1980-08-11,Female,gokul.das@gmail.com,9867437944,9180215329,"16
Chokshi Zila, Nagpur, Odisha, 365753, India",Bachelor's,Engineering,Mother,9259180591,2018-01-11,System Architect,Engineering,Full-time,117714.06,1412568.72,A,117714.06,"Stock Options, Education Assistance, Retirement Plan, Health Insurance",44000,1800000,1574282.78,3.4,4.38,2.46
E10100,Armaan,Priyansh,Sule,1996-04-25,Female,armaan.sule@gmail.com,9929802437,9582871781,"73/864, Deshpande, Latur, Jharkhand, 338702, India",Master's,Business Administration,Mother,9453678331,2023-09-27,HR Specialist,HR,Contract,34101.2,409214.39999999997,D,34101.2,"Travel Allowance, Remote Work, Health Insurance",20000,480000,463315.6,4.45,1.22,4.28
E10101,Kartik,Sahil,Saran,1977-10-10,Female,kartik.saran@gmail.com,9288792351,9373438905,"44/177
Devan Street, Hindupur, Madhya Pradesh, 357003, India",PhD,Engineering,Father,9530456994,2024-04-11,System Architect,Engineering,Contract,78839.79,946077.48,C,78839.79,"Travel Allowance, Health Insurance, Remote Work",20000,1080000,1044917.27,4.45,1.68,3.0
E10102,Samar,Kiara,Gokhale,1986-03-20,Female,samar.gokhale@gmail.com,9736639550,9845374856,"76/744, Bawa Chowk, Serampore, Assam, 323309, India",Master's,Finance,Sister,9723280959,2022-05-07,Accountant,Finance,Full-time,55893.49,670721.88,C,55893.49,"Stock Options, Health Insurance, Free Meals, Gym Membership, Retirement Plan, Paid Time Off",47000,720000,773615.37,1.75,2.13,2.16
E10103,Kimaya,Zoya,Sarin,1995-10-08,Female,kimaya.sarin@gmail.com,9589838459,9257885211,"13/998
Dewan Path, Anantapuram, Uttar Pradesh, 550734, India",Master's,Finance,Sister,9964257645,2019-01-25,Financial Analyst,Finance,Part-time,34464.13,413569.55999999994,D,34464.13,Remote Work,2000,480000,450033.68999999994,3.25,4.46,3.04
E10104,Aarna,Veer,Vala,1995-11-29,Female,aarna.vala@gmail.com,9058759305,9431407194,"18, Venkataraman Circle, Alappuzha, Punjab, 274678, India",Bachelor's,Computer Science,Aunty,9140058243,2024-03-18,System Architect,Engineering,Intern,21432.62,257191.44,D,21432.62,"Travel Allowance, Education Assistance",13000,264000,291624.06,1.45,1.67,4.72
E10105,Zoya,Hridaan,Brahmbhatt,1989-01-04,Female,zoya.brahmbhatt@gmail.com,9308387436,9856519668,"H.No. 175
Subramaniam Marg, Jehanabad, Sikkim, 918473, India",Bachelor's,Engineering,Brother,9480246532,2023-03-26,DevOps Engineer,Engineering,Contract,68855.62,826267.44,C,68855.62,"Remote Work, Travel Allowance",8000,900000,903123.0599999999,1.33,4.95,4.37
E10106,Mamooty,Shalv,Anne,2004-11-26,Female,mamooty.anne@gmail.com,9661059597,9446010330,"27/718
Dara Road, Aurangabad, Assam, 620848, India",Bachelor's,Sales,Brother,9794150945,2021-01-04,Sales Coordinator,Sales,Part-time,35075.97,420911.64,D,35075.97,"Remote Work, Travel Allowance",8000,480000,463987.61,3.51,3.62,3.8
E10107,Zoya,Jayant,Bhattacharyya,2001-05-30,Female,zoya.bhattacharyya@gmail.com,9464410915,9336733918,"H.No. 785, Dua, Mau, Odisha, 695167, India",Master's,Business Administration,Mother,9846283042,2024-02-25,HR Manager,HR,Intern,20184.63,242215.56,D,20184.63,Travel Allowance,6000,264000,268400.19,3.81,1.19,2.21
E10108,Stuvan,Jayesh,Dube,1999-09-22,Female,stuvan.dube@gmail.com,9522389109,9813542792,"452
Mammen, Vasai-Virar, Assam, 924971, India",PhD,Computer Science,Mother,9996717236,2024-05-11,QA Engineer,Engineering,Intern,15217.68,182612.16,D,15217.68,"Education Assistance, Travel Allowance",13000,216000,210829.84,3.23,4.45,4.21
E10109,Kanav,Badal,Varghese,1999-01-06,Female,kanav.varghese@gmail.com,9949023956,9050623284,"79/63
Keer, Kamarhati, Sikkim, 158216, India",Master's,Sales,Mother,9685794202,2015-01-30,Account Manager,Sales,Full-time,89286.27,1071435.24,B,89286.27,"Travel Allowance, Education Assistance, Stock Options, Retirement Plan, Free Meals, Health Insurance, Remote Work",54000,1200000,1214721.51,2.95,3.45,2.34
E10110,Saira,Tiya,Sani,1971-12-11,Female,saira.sani@gmail.com,9359963771,9086907082,"60, Chaudhry Marg, Bikaner, Andhra Pradesh, 870091, India",Master's,Business Administration,Mother,9036921948,2023-10-14,Recruiter,HR,Contract,67925.39,815104.6799999999,C,67925.39,"Health Insurance, Remote Work",14000,900000,897030.07,3.54,1.74,4.13
E10111,Vanya,Jivika,Mandal,1993-07-24,Female,vanya.mandal@gmail.com,9592265132,9832491942,"50/39, Dara Nagar, Jorhat, Andhra Pradesh, 422414, India",Master's,Engineering,Aunty,9633764489,2024-04-24,System Architect,Engineering,Intern,20758.59,249103.08000000002,D,20758.59,"Education Assistance, Travel Allowance",13000,264000,282861.67000000004,3.43,3.75,3.94
E10112,Vardaniya,Indrans,Kaul,1970-08-12,Female,vardaniya.kaul@gmail.com,9347664693,9639142494,"H.No. 246, Konda, Nellore, Goa, 203753, India",Bachelor's,Business Administration,Uncle,9261175280,2023-06-16,Recruiter,HR,Contract,68829.73,825956.76,C,68829.73,Remote Work,2000,900000,896786.49,4.37,4.1,4.99
E10113,Faiyaz,Rasha,Sabharwal,1982-05-03,Female,faiyaz.sabharwal@gmail.com,9465160057,9534119044,"H.No. 089
Buch Path, Katni, Rajasthan, 109595, India",Master's,Marketing,Uncle,9827382968,2023-09-01,SEO Specialist,Marketing,Full-time,78225.7,938708.3999999999,C,78225.7,"Education Assistance, Remote Work, Gym Membership, Retirement Plan, Health Insurance, Free Meals, Stock Options",51000,960000,1067934.0999999999,2.99,4.66,3.39
E10114,Aaina,Kanav,Sachdeva,1979-12-17,Female,aaina.sachdeva@gmail.com,9847041739,9526523712,"94/89
Taneja Nagar, Nizamabad, Bihar, 820444, India",PhD,Marketing,Father,9725733735,2014-10-11,Brand Manager,Marketing,Full-time,99876.52,1198518.24,B,99876.52,"Paid Time Off, Gym Membership, Travel Allowance, Remote Work, Stock Options",26000,1200000,1324394.76,2.7,1.14,3.59
E10115,Veer,Vivaan,Dasgupta,1970-01-31,Male,veer.dasgupta@gmail.com,9401475840,9814095315,"H.No. 98, Kala Ganj, Rajpur Sonarpur, Gujarat, 745474, India",PhD,Computer Science,Mother,9960562279,2018-06-30,DevOps Engineer,Engineering,Full-time,83317.22,999806.64,B,83317.22,"Paid Time Off, Stock Options",15000,1200000,1098123.86,1.19,3.61,3.3
E10116,Kismat,Myra,Borra,1976-08-16,Female,kismat.borra@gmail.com,9336118512,9110993028,"H.No. 66, Issac Nagar, Hapur, Sikkim, 394793, India",Master's,Sales,Uncle,9075844587,2021-02-14,Sales Executive,Sales,Full-time,50211.74,602540.88,C,50211.74,"Health Insurance, Free Meals",14000,720000,666752.62,2.15,4.8,2.75
E10117,Gatik,Abram,Kapadia,1986-07-19,Female,gatik.kapadia@gmail.com,9224179331,9866202855,"H.No. 89, Ramaswamy Nagar, Bhiwandi, Andhra Pradesh, 729858, India",Master's,Engineering,Sister,9206051419,2024-04-10,QA Engineer,Engineering,Intern,17902.22,214826.64,D,17902.22,"Education Assistance, Travel Allowance",13000,216000,245728.86000000002,4.23,4.23,2.36
E10118,Hridaan,Pihu,Chaudhry,1968-11-23,Female,hridaan.chaudhry@gmail.com,9627791338,9407186302,"52/88
Buch Circle, Latur, Uttar Pradesh, 984161, India",Master's,Marketing,Father,9665240212,2024-04-22,Content Strategist,Marketing,Intern,19807.87,237694.44,D,19807.87,Travel Allowance,6000,240000,263502.31,2.2,1.71,3.99
E10119,Faiyaz,Charvi,Cheema,1989-01-23,Female,faiyaz.cheema@gmail.com,9542060304,9275323344,"H.No. 100, Balakrishnan, Chennai, Sikkim, 187125, India",Bachelor's,Sales,Father,9031962537,2022-04-09,Account Manager,Sales,Full-time,81177.03,974124.36,B,81177.03,"Stock Options, Retirement Plan, Education Assistance, Free Meals, Gym Membership, Paid Time Off",42000,1200000,1097301.39,2.09,4.26,4.09
E10120,Badal,Jhanvi,Chakraborty,1989-12-17,Female,badal.chakraborty@gmail.com,9571519071,9999752422,"86/52, Sidhu, Kolkata, Gujarat, 472543, India",Master's,Marketing,Mother,9390672265,2022-07-31,Marketing Manager,Marketing,Full-time,135403.07,1624836.84,A,135403.07,"Stock Options, Retirement Plan",25000,1800000,1785239.9100000001,4.25,2.66,3.24
E10121,Gokul,Tejas,Sur,1990-04-24,Female,gokul.sur@gmail.com,9039496448,9030010695,"H.No. 787
Chand Street, Gulbarga, Assam, 265977, India",PhD,Engineering,Uncle,9360903698,2024-03-22,QA Engineer,Engineering,Intern,15930.31,191163.72,D,15930.31,"Travel Allowance, Education Assistance",13000,216000,220094.03,3.96,1.67,3.19
E10122,Raunak,Tejas,Vora,1971-01-28,Female,raunak.vora@gmail.com,9602229241,9628827688,"84/31, Kunda Zila, Maheshtala, Jharkhand, 539518, India",Bachelor's,Engineering,Uncle,9129961130,2022-04-29,Software Engineer,Engineering,Part-time,49805.48,597665.76,D,49805.48,Paid Time Off,5000,600000,652471.24,1.75,2.23,3.06
E10123,Miraya,Anahita,Hora,1985-01-08,Female,miraya.hora@gmail.com,9412633723,9054257222,"59/663
Sinha Street, Ballia, Uttarakhand, 581026, India",Bachelor's,Computer Science,Brother,9622717201,2016-12-22,System Architect,Engineering,Full-time,108218.86,1298626.32,A,108218.86,"Health Insurance, Free Meals, Gym Membership",17000,1800000,1423845.1800000002,4.13,4.62,3.22
E10124,Dhruv,Badal,Ghose,1997-03-28,Female,dhruv.ghose@gmail.com,9289349448,9928620648,"H.No. 91, Suri Road, Ambala, Tamil Nadu, 183921, India",Bachelor's,Computer Science,Uncle,9813801948,2024-05-19,Software Engineer,Engineering,Intern,18116.46,217397.52,D,18116.46,Education Assistance,7000,240000,242513.97999999998,3.02,1.22,2.86
E10125,Sana,Vihaan,Shenoy,1977-05-21,Female,sana.shenoy@gmail.com,9279836662,9092543872,"650
Krishnan Path, Ambattur, Bihar, 806321, India",PhD,Engineering,Mother,9277427498,2024-07-14,QA Engineer,Engineering,Intern,16804.38,201652.56,D,16804.38,Travel Allowance,6000,216000,224456.94,1.21,2.29,3.63
E10126,Vivaan,Ryan,Sami,1974-08-06,Female,vivaan.sami@gmail.com,9118826650,9979783847,"H.No. 77
Kala Nagar, Bijapur, Uttar Pradesh, 355636, India",PhD,Finance,Mother,9672440446,2019-01-07,Finance Manager,Finance,Full-time,103319.84,1239838.08,A,103319.84,"Remote Work, Travel Allowance, Retirement Plan, Free Meals",25000,1800000,1368157.9200000002,1.99,4.84,3.31
E10127,Oorja,Oorja,Sarin,1974-02-13,Female,oorja.sarin@gmail.com,9503708428,9603457814,"15, Shroff, Chinsurah, Uttarakhand, 119116, India",Master's,Marketing,Brother,9106125493,2022-08-14,Marketing Manager,Marketing,Part-time,59716.85,716602.2,C,59716.85,Remote Work,2000,720000,778319.0499999999,1.24,3.46,3.65
E10128,Hiran,Vritika,Dalal,1983-01-10,Female,hiran.dalal@gmail.com,9419672187,9003978437,"66/15
Krishnan, Gandhidham, Meghalaya, 359063, India",PhD,Engineering,Sister,9125497159,2023-06-13,DevOps Engineer,Engineering,Contract,73081.03,876972.36,C,73081.03,Travel Allowance,6000,900000,956053.39,2.17,2.49,3.95
E10129,Ela,Shayak,Tank,1975-01-20,Female,ela.tank@gmail.com,9847736144,9754369639,"12, Ben, Bathinda, Andhra Pradesh, 110038, India",PhD,Computer Science,Sister,9121834527,2017-07-27,Software Engineer,Engineering,Full-time,92108.65,1105303.7999999998,B,92108.65,"Paid Time Off, Gym Membership, Education Assistance, Free Meals, Retirement Plan",32000,1200000,1229412.4499999997,4.24,1.64,2.78
E10130,Dharmajan,Alisha,Shukla,1978-05-26,Female,dharmajan.shukla@gmail.com,9371625860,9853007162,"47/715
Verma Circle, Kamarhati, Haryana, 079160, India",Bachelor's,Computer Science,Father,9314925632,2021-07-15,System Architect,Engineering,Part-time,54806.25,657675.0,C,54806.25,"Remote Work, Travel Allowance",8000,720000,720481.25,3.36,3.26,4.34
